LIGHT (lux),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.0,31313,2020-09-30 12:03:22:280
6.0,31364,2020-09-30 12:03:22:331
6.0,31413,2020-09-30 12:03:22:380
6.0,31464,2020-09-30 12:03:22:431
0.0,31514,2020-09-30 12:03:22:481
0.0,31564,2020-09-30 12:03:22:531
0.0,31613,2020-09-30 12:03:22:580
4.0,31665,2020-09-30 12:03:22:632
6.0,31714,2020-09-30 12:03:22:681
6.0,31763,2020-09-30 12:03:22:730
6.0,31814,2020-09-30 12:03:22:781
6.0,31865,2020-09-30 12:03:22:832
6.0,31914,2020-09-30 12:03:22:881
6.0,31964,2020-09-30 12:03:22:931
3.0,32014,2020-09-30 12:03:22:981
0.0,32065,2020-09-30 12:03:23:032
0.0,32114,2020-09-30 12:03:23:081
0.0,32163,2020-09-30 12:03:23:130
4.0,32213,2020-09-30 12:03:23:180
4.0,32264,2020-09-30 12:03:23:231
6.0,32314,2020-09-30 12:03:23:281
6.0,32364,2020-09-30 12:03:23:331
6.0,32414,2020-09-30 12:03:23:381
6.0,32463,2020-09-30 12:03:23:430
4.0,32514,2020-09-30 12:03:23:481
0.0,32564,2020-09-30 12:03:23:531
0.0,32614,2020-09-30 12:03:23:581
0.0,32664,2020-09-30 12:03:23:631
3.0,32714,2020-09-30 12:03:23:681
6.0,32764,2020-09-30 12:03:23:731
6.0,32814,2020-09-30 12:03:23:781
6.0,32863,2020-09-30 12:03:23:830
6.0,32913,2020-09-30 12:03:23:880
6.0,32964,2020-09-30 12:03:23:931
3.0,33014,2020-09-30 12:03:23:981
0.0,33064,2020-09-30 12:03:24:031
0.0,33114,2020-09-30 12:03:24:081
4.0,33164,2020-09-30 12:03:24:131
6.0,33214,2020-09-30 12:03:24:181
6.0,33264,2020-09-30 12:03:24:231
6.0,33313,2020-09-30 12:03:24:280
6.0,33363,2020-09-30 12:03:24:330
6.0,33416,2020-09-30 12:03:24:383
4.0,33464,2020-09-30 12:03:24:431
4.0,33514,2020-09-30 12:03:24:481
0.0,33564,2020-09-30 12:03:24:531
0.0,33614,2020-09-30 12:03:24:581
4.0,33664,2020-09-30 12:03:24:631
4.0,33714,2020-09-30 12:03:24:681
6.0,33763,2020-09-30 12:03:24:730
6.0,33814,2020-09-30 12:03:24:781
6.0,33864,2020-09-30 12:03:24:831
6.0,33914,2020-09-30 12:03:24:881
6.0,33964,2020-09-30 12:03:24:931
3.0,34014,2020-09-30 12:03:24:981
0.0,34064,2020-09-30 12:03:25:031
0.0,34113,2020-09-30 12:03:25:080
0.0,34163,2020-09-30 12:03:25:130
6.0,34213,2020-09-30 12:03:25:180
6.0,34263,2020-09-30 12:03:25:230
6.0,34314,2020-09-30 12:03:25:281
6.0,34364,2020-09-30 12:03:25:331
6.0,34413,2020-09-30 12:03:25:380
6.0,34464,2020-09-30 12:03:25:431
3.0,34514,2020-09-30 12:03:25:481
3.0,34563,2020-09-30 12:03:25:530
0.0,34613,2020-09-30 12:03:25:580
0.0,34664,2020-09-30 12:03:25:631
6.0,34713,2020-09-30 12:03:25:680
6.0,34764,2020-09-30 12:03:25:731
6.0,34814,2020-09-30 12:03:25:781
6.0,34863,2020-09-30 12:03:25:830
6.0,34913,2020-09-30 12:03:25:880
4.0,34964,2020-09-30 12:03:25:931
4.0,35013,2020-09-30 12:03:25:980
0.0,35063,2020-09-30 12:03:26:030
0.0,35113,2020-09-30 12:03:26:080
0.0,35163,2020-09-30 12:03:26:130
6.0,35214,2020-09-30 12:03:26:181
6.0,35264,2020-09-30 12:03:26:231
6.0,35314,2020-09-30 12:03:26:281
6.0,35364,2020-09-30 12:03:26:331
6.0,35414,2020-09-30 12:03:26:381
6.0,35465,2020-09-30 12:03:26:432
6.0,35513,2020-09-30 12:03:26:480
0.0,35563,2020-09-30 12:03:26:530
0.0,35614,2020-09-30 12:03:26:581
4.0,35663,2020-09-30 12:03:26:630
4.0,35714,2020-09-30 12:03:26:681
6.0,35764,2020-09-30 12:03:26:731
6.0,35817,2020-09-30 12:03:26:784
6.0,35864,2020-09-30 12:03:26:831
6.0,35914,2020-09-30 12:03:26:881
6.0,35964,2020-09-30 12:03:26:931
0.0,36014,2020-09-30 12:03:26:981
0.0,36064,2020-09-30 12:03:27:031
0.0,36114,2020-09-30 12:03:27:081
4.0,36164,2020-09-30 12:03:27:131
6.0,36214,2020-09-30 12:03:27:181
6.0,36264,2020-09-30 12:03:27:231
4.0,36314,2020-09-30 12:03:27:281
6.0,36364,2020-09-30 12:03:27:331
4.0,36414,2020-09-30 12:03:27:381
4.0,36464,2020-09-30 12:03:27:431
3.0,36514,2020-09-30 12:03:27:481
0.0,36564,2020-09-30 12:03:27:531
0.0,36614,2020-09-30 12:03:27:581
0.0,36663,2020-09-30 12:03:27:630
6.0,36714,2020-09-30 12:03:27:681
6.0,36763,2020-09-30 12:03:27:730
6.0,36814,2020-09-30 12:03:27:781
6.0,36863,2020-09-30 12:03:27:830
6.0,36913,2020-09-30 12:03:27:880
6.0,36963,2020-09-30 12:03:27:930
0.0,37013,2020-09-30 12:03:27:980
0.0,37064,2020-09-30 12:03:28:031
0.0,37114,2020-09-30 12:03:28:081
4.0,37164,2020-09-30 12:03:28:131
4.0,37214,2020-09-30 12:03:28:181
4.0,37263,2020-09-30 12:03:28:230
4.0,37313,2020-09-30 12:03:28:280
4.0,37363,2020-09-30 12:03:28:330
4.0,37413,2020-09-30 12:03:28:380
4.0,37463,2020-09-30 12:03:28:430
3.0,37513,2020-09-30 12:03:28:480
0.0,37564,2020-09-30 12:03:28:531
0.0,37614,2020-09-30 12:03:28:581
0.0,37664,2020-09-30 12:03:28:631
4.0,37714,2020-09-30 12:03:28:681
4.0,37764,2020-09-30 12:03:28:731
4.0,37814,2020-09-30 12:03:28:781
4.0,37863,2020-09-30 12:03:28:830
4.0,37913,2020-09-30 12:03:28:880
4.0,37963,2020-09-30 12:03:28:930
4.0,38014,2020-09-30 12:03:28:981
4.0,38064,2020-09-30 12:03:29:031
0.0,38114,2020-09-30 12:03:29:081
4.0,38164,2020-09-30 12:03:29:131
4.0,38214,2020-09-30 12:03:29:181
6.0,38264,2020-09-30 12:03:29:231
6.0,38314,2020-09-30 12:03:29:281
6.0,38364,2020-09-30 12:03:29:331
6.0,38414,2020-09-30 12:03:29:381
6.0,38464,2020-09-30 12:03:29:431
3.0,38514,2020-09-30 12:03:29:481
0.0,38565,2020-09-30 12:03:29:532
0.0,38614,2020-09-30 12:03:29:581
0.0,38663,2020-09-30 12:03:29:630
4.0,38713,2020-09-30 12:03:29:680
4.0,38764,2020-09-30 12:03:29:731
4.0,38814,2020-09-30 12:03:29:781
4.0,38863,2020-09-30 12:03:29:830
4.0,38913,2020-09-30 12:03:29:880
4.0,38963,2020-09-30 12:03:29:930
3.0,39013,2020-09-30 12:03:29:980
0.0,39063,2020-09-30 12:03:30:030
0.0,39113,2020-09-30 12:03:30:080
0.0,39163,2020-09-30 12:03:30:130
4.0,39214,2020-09-30 12:03:30:181
6.0,39264,2020-09-30 12:03:30:231
6.0,39314,2020-09-30 12:03:30:281
6.0,39364,2020-09-30 12:03:30:331
6.0,39413,2020-09-30 12:03:30:380
6.0,39464,2020-09-30 12:03:30:431
3.0,39514,2020-09-30 12:03:30:481
3.0,39565,2020-09-30 12:03:30:532
0.0,39613,2020-09-30 12:03:30:580
3.0,39664,2020-09-30 12:03:30:631
3.0,39714,2020-09-30 12:03:30:681
6.0,39763,2020-09-30 12:03:30:730
6.0,39813,2020-09-30 12:03:30:780
6.0,39863,2020-09-30 12:03:30:830
6.0,39913,2020-09-30 12:03:30:880
6.0,39964,2020-09-30 12:03:30:931
4.0,40014,2020-09-30 12:03:30:981
0.0,40065,2020-09-30 12:03:31:032
0.0,40114,2020-09-30 12:03:31:081
0.0,40164,2020-09-30 12:03:31:131
6.0,40214,2020-09-30 12:03:31:181
4.0,40263,2020-09-30 12:03:31:230
4.0,40314,2020-09-30 12:03:31:281
6.0,40364,2020-09-30 12:03:31:331
6.0,40418,2020-09-30 12:03:31:385
3.0,40467,2020-09-30 12:03:31:434
3.0,40514,2020-09-30 12:03:31:481
0.0,40564,2020-09-30 12:03:31:531
0.0,40614,2020-09-30 12:03:31:581
3.0,40663,2020-09-30 12:03:31:630
3.0,40714,2020-09-30 12:03:31:681
6.0,40764,2020-09-30 12:03:31:731
6.0,40815,2020-09-30 12:03:31:782
6.0,40864,2020-09-30 12:03:31:831
6.0,40914,2020-09-30 12:03:31:881
6.0,40963,2020-09-30 12:03:31:930
0.0,41014,2020-09-30 12:03:31:981
0.0,41064,2020-09-30 12:03:32:031
0.0,41114,2020-09-30 12:03:32:081
3.0,41164,2020-09-30 12:03:32:131
6.0,41214,2020-09-30 12:03:32:181
6.0,41264,2020-09-30 12:03:32:231
6.0,41314,2020-09-30 12:03:32:281
6.0,41363,2020-09-30 12:03:32:330
6.0,41413,2020-09-30 12:03:32:380
6.0,41464,2020-09-30 12:03:32:431
3.0,41514,2020-09-30 12:03:32:481
0.0,41564,2020-09-30 12:03:32:531
0.0,41614,2020-09-30 12:03:32:581
0.0,41663,2020-09-30 12:03:32:630
4.0,41714,2020-09-30 12:03:32:681
6.0,41764,2020-09-30 12:03:32:731
6.0,41814,2020-09-30 12:03:32:781
6.0,41864,2020-09-30 12:03:32:831
6.0,41913,2020-09-30 12:03:32:880
6.0,41964,2020-09-30 12:03:32:931
6.0,42014,2020-09-30 12:03:32:981
0.0,42063,2020-09-30 12:03:33:030
0.0,42113,2020-09-30 12:03:33:080
0.0,42163,2020-09-30 12:03:33:130
6.0,42214,2020-09-30 12:03:33:181
6.0,42264,2020-09-30 12:03:33:231
6.0,42314,2020-09-30 12:03:33:281
6.0,42364,2020-09-30 12:03:33:331
6.0,42413,2020-09-30 12:03:33:380
6.0,42464,2020-09-30 12:03:33:431
3.0,42514,2020-09-30 12:03:33:481
0.0,42564,2020-09-30 12:03:33:531
0.0,42614,2020-09-30 12:03:33:581
0.0,42664,2020-09-30 12:03:33:631
3.0,42714,2020-09-30 12:03:33:681
6.0,42764,2020-09-30 12:03:33:731
6.0,42815,2020-09-30 12:03:33:782
6.0,42863,2020-09-30 12:03:33:830
6.0,42913,2020-09-30 12:03:33:880
3.0,42964,2020-09-30 12:03:33:931
0.0,43014,2020-09-30 12:03:33:981
0.0,43063,2020-09-30 12:03:34:030
0.0,43114,2020-09-30 12:03:34:081
4.0,43163,2020-09-30 12:03:34:130
6.0,43214,2020-09-30 12:03:34:181
6.0,43264,2020-09-30 12:03:34:231
6.0,43315,2020-09-30 12:03:34:282
4.0,43364,2020-09-30 12:03:34:331
6.0,43413,2020-09-30 12:03:34:380
6.0,43464,2020-09-30 12:03:34:431
3.0,43514,2020-09-30 12:03:34:481
0.0,43564,2020-09-30 12:03:34:531
0.0,43614,2020-09-30 12:03:34:581
0.0,43663,2020-09-30 12:03:34:630
6.0,43715,2020-09-30 12:03:34:682
6.0,43763,2020-09-30 12:03:34:730
6.0,43816,2020-09-30 12:03:34:783
6.0,43864,2020-09-30 12:03:34:831
6.0,43914,2020-09-30 12:03:34:881
6.0,43964,2020-09-30 12:03:34:931
4.0,44014,2020-09-30 12:03:34:981
0.0,44064,2020-09-30 12:03:35:031
0.0,44114,2020-09-30 12:03:35:081
0.0,44164,2020-09-30 12:03:35:131
6.0,44213,2020-09-30 12:03:35:180
6.0,44263,2020-09-30 12:03:35:230
6.0,44315,2020-09-30 12:03:35:282
6.0,44364,2020-09-30 12:03:35:331
6.0,44414,2020-09-30 12:03:35:381
6.0,44464,2020-09-30 12:03:35:431
0.0,44514,2020-09-30 12:03:35:481
0.0,44565,2020-09-30 12:03:35:532
0.0,44614,2020-09-30 12:03:35:581
0.0,44665,2020-09-30 12:03:35:632
6.0,44713,2020-09-30 12:03:35:680
6.0,44764,2020-09-30 12:03:35:731
6.0,44814,2020-09-30 12:03:35:781
6.0,44864,2020-09-30 12:03:35:831
6.0,44914,2020-09-30 12:03:35:881
6.0,44963,2020-09-30 12:03:35:930
0.0,45013,2020-09-30 12:03:35:980
0.0,45063,2020-09-30 12:03:36:030
0.0,45114,2020-09-30 12:03:36:081
0.0,45164,2020-09-30 12:03:36:131
6.0,45214,2020-09-30 12:03:36:181
6.0,45264,2020-09-30 12:03:36:231
6.0,45314,2020-09-30 12:03:36:281
6.0,45363,2020-09-30 12:03:36:330
6.0,45413,2020-09-30 12:03:36:380
6.0,45464,2020-09-30 12:03:36:431
6.0,45514,2020-09-30 12:03:36:481
0.0,45564,2020-09-30 12:03:36:531
0.0,45613,2020-09-30 12:03:36:580
0.0,45663,2020-09-30 12:03:36:630
6.0,45714,2020-09-30 12:03:36:681
6.0,45763,2020-09-30 12:03:36:730
6.0,45813,2020-09-30 12:03:36:780
6.0,45863,2020-09-30 12:03:36:830
6.0,45913,2020-09-30 12:03:36:880
6.0,45963,2020-09-30 12:03:36:930
0.0,46013,2020-09-30 12:03:36:980
0.0,46063,2020-09-30 12:03:37:030
0.0,46113,2020-09-30 12:03:37:080
4.0,46165,2020-09-30 12:03:37:132
6.0,46213,2020-09-30 12:03:37:180
6.0,46263,2020-09-30 12:03:37:230
6.0,46314,2020-09-30 12:03:37:281
6.0,46363,2020-09-30 12:03:37:330
6.0,46413,2020-09-30 12:03:37:380
6.0,46463,2020-09-30 12:03:37:430
0.0,46514,2020-09-30 12:03:37:481
0.0,46564,2020-09-30 12:03:37:531
0.0,46614,2020-09-30 12:03:37:581
0.0,46664,2020-09-30 12:03:37:631
4.0,46714,2020-09-30 12:03:37:681
6.0,46764,2020-09-30 12:03:37:731
6.0,46814,2020-09-30 12:03:37:781
6.0,46863,2020-09-30 12:03:37:830
6.0,46913,2020-09-30 12:03:37:880
3.0,46964,2020-09-30 12:03:37:931
3.0,47014,2020-09-30 12:03:37:981
0.0,47066,2020-09-30 12:03:38:033
0.0,47114,2020-09-30 12:03:38:081
3.0,47164,2020-09-30 12:03:38:131
3.0,47214,2020-09-30 12:03:38:181
6.0,47265,2020-09-30 12:03:38:232
6.0,47314,2020-09-30 12:03:38:281
6.0,47364,2020-09-30 12:03:38:331
6.0,47414,2020-09-30 12:03:38:381
6.0,47464,2020-09-30 12:03:38:431
3.0,47514,2020-09-30 12:03:38:481
0.0,47564,2020-09-30 12:03:38:531
0.0,47614,2020-09-30 12:03:38:581
3.0,47664,2020-09-30 12:03:38:631
6.0,47714,2020-09-30 12:03:38:681
6.0,47764,2020-09-30 12:03:38:731
6.0,47814,2020-09-30 12:03:38:781
6.0,47864,2020-09-30 12:03:38:831
6.0,47914,2020-09-30 12:03:38:881
4.0,47964,2020-09-30 12:03:38:931
4.0,48014,2020-09-30 12:03:38:981
0.0,48065,2020-09-30 12:03:39:032
0.0,48114,2020-09-30 12:03:39:081
4.0,48163,2020-09-30 12:03:39:130
4.0,48214,2020-09-30 12:03:39:181
6.0,48264,2020-09-30 12:03:39:231
6.0,48314,2020-09-30 12:03:39:281
6.0,48364,2020-09-30 12:03:39:331
6.0,48414,2020-09-30 12:03:39:381
6.0,48464,2020-09-30 12:03:39:431
3.0,48514,2020-09-30 12:03:39:481
3.0,48564,2020-09-30 12:03:39:531
0.0,48614,2020-09-30 12:03:39:581
0.0,48663,2020-09-30 12:03:39:630
0.0,48714,2020-09-30 12:03:39:681
6.0,48763,2020-09-30 12:03:39:730
6.0,48814,2020-09-30 12:03:39:781
6.0,48864,2020-09-30 12:03:39:831
6.0,48913,2020-09-30 12:03:39:880
6.0,48964,2020-09-30 12:03:39:931
3.0,49014,2020-09-30 12:03:39:981
3.0,49064,2020-09-30 12:03:40:031
0.0,49114,2020-09-30 12:03:40:081
0.0,49163,2020-09-30 12:03:40:130
6.0,49214,2020-09-30 12:03:40:181
6.0,49264,2020-09-30 12:03:40:231
6.0,49314,2020-09-30 12:03:40:281
6.0,49364,2020-09-30 12:03:40:331
6.0,49414,2020-09-30 12:03:40:381
6.0,49463,2020-09-30 12:03:40:430
0.0,49513,2020-09-30 12:03:40:480
0.0,49563,2020-09-30 12:03:40:530
0.0,49614,2020-09-30 12:03:40:581
0.0,49664,2020-09-30 12:03:40:631
6.0,49714,2020-09-30 12:03:40:681
6.0,49764,2020-09-30 12:03:40:731
6.0,49814,2020-09-30 12:03:40:781
6.0,49863,2020-09-30 12:03:40:830
6.0,49914,2020-09-30 12:03:40:881
6.0,49964,2020-09-30 12:03:40:931
0.0,50014,2020-09-30 12:03:40:981
0.0,50063,2020-09-30 12:03:41:030
0.0,50114,2020-09-30 12:03:41:081
0.0,50164,2020-09-30 12:03:41:131
4.0,50214,2020-09-30 12:03:41:181
6.0,50264,2020-09-30 12:03:41:231
6.0,50314,2020-09-30 12:03:41:281
6.0,50364,2020-09-30 12:03:41:331
6.0,50414,2020-09-30 12:03:41:381
6.0,50464,2020-09-30 12:03:41:431
6.0,50514,2020-09-30 12:03:41:481
0.0,50564,2020-09-30 12:03:41:531
0.0,50614,2020-09-30 12:03:41:581
4.0,50663,2020-09-30 12:03:41:630
6.0,50713,2020-09-30 12:03:41:680
6.0,50763,2020-09-30 12:03:41:730
6.0,50813,2020-09-30 12:03:41:780
6.0,50864,2020-09-30 12:03:41:831
6.0,50914,2020-09-30 12:03:41:881
6.0,50963,2020-09-30 12:03:41:930
0.0,51014,2020-09-30 12:03:41:981
0.0,51063,2020-09-30 12:03:42:030
0.0,51113,2020-09-30 12:03:42:080
0.0,51163,2020-09-30 12:03:42:130
4.0,51214,2020-09-30 12:03:42:181
6.0,51264,2020-09-30 12:03:42:231
4.0,51314,2020-09-30 12:03:42:281
4.0,51364,2020-09-30 12:03:42:331
6.0,51414,2020-09-30 12:03:42:381
6.0,51468,2020-09-30 12:03:42:435
0.0,51514,2020-09-30 12:03:42:481
0.0,51563,2020-09-30 12:03:42:530
0.0,51614,2020-09-30 12:03:42:581
4.0,51664,2020-09-30 12:03:42:631
6.0,51714,2020-09-30 12:03:42:681
6.0,51763,2020-09-30 12:03:42:730
6.0,51814,2020-09-30 12:03:42:781
6.0,51864,2020-09-30 12:03:42:831
6.0,51913,2020-09-30 12:03:42:880
6.0,51964,2020-09-30 12:03:42:931
0.0,52014,2020-09-30 12:03:42:981
0.0,52064,2020-09-30 12:03:43:031
0.0,52114,2020-09-30 12:03:43:081
3.0,52164,2020-09-30 12:03:43:131
6.0,52214,2020-09-30 12:03:43:181
6.0,52264,2020-09-30 12:03:43:231
6.0,52314,2020-09-30 12:03:43:281
6.0,52365,2020-09-30 12:03:43:332
6.0,52414,2020-09-30 12:03:43:381
3.0,52464,2020-09-30 12:03:43:431
3.0,52513,2020-09-30 12:03:43:480
0.0,52564,2020-09-30 12:03:43:531
0.0,52614,2020-09-30 12:03:43:581
3.0,52667,2020-09-30 12:03:43:634
3.0,52714,2020-09-30 12:03:43:681
6.0,52763,2020-09-30 12:03:43:730
6.0,52814,2020-09-30 12:03:43:781
6.0,52863,2020-09-30 12:03:43:830
6.0,52913,2020-09-30 12:03:43:880
6.0,52964,2020-09-30 12:03:43:931
0.0,53014,2020-09-30 12:03:43:981
0.0,53064,2020-09-30 12:03:44:031
0.0,53114,2020-09-30 12:03:44:081
0.0,53164,2020-09-30 12:03:44:131
6.0,53215,2020-09-30 12:03:44:182
6.0,53264,2020-09-30 12:03:44:231
6.0,53315,2020-09-30 12:03:44:282
6.0,53364,2020-09-30 12:03:44:331
6.0,53414,2020-09-30 12:03:44:381
6.0,53464,2020-09-30 12:03:44:431
0.0,53514,2020-09-30 12:03:44:481
0.0,53564,2020-09-30 12:03:44:531
0.0,53614,2020-09-30 12:03:44:581
4.0,53664,2020-09-30 12:03:44:631
4.0,53713,2020-09-30 12:03:44:680
6.0,53764,2020-09-30 12:03:44:731
6.0,53814,2020-09-30 12:03:44:781
6.0,53864,2020-09-30 12:03:44:831
6.0,53913,2020-09-30 12:03:44:880
6.0,53964,2020-09-30 12:03:44:931
0.0,54013,2020-09-30 12:03:44:980
0.0,54063,2020-09-30 12:03:45:030
0.0,54113,2020-09-30 12:03:45:080
0.0,54165,2020-09-30 12:03:45:132
6.0,54215,2020-09-30 12:03:45:182
6.0,54264,2020-09-30 12:03:45:231
6.0,54316,2020-09-30 12:03:45:283
6.0,54363,2020-09-30 12:03:45:330
6.0,54413,2020-09-30 12:03:45:380
6.0,54464,2020-09-30 12:03:45:431
0.0,54513,2020-09-30 12:03:45:480
0.0,54563,2020-09-30 12:03:45:530
0.0,54613,2020-09-30 12:03:45:580
0.0,54664,2020-09-30 12:03:45:631
6.0,54713,2020-09-30 12:03:45:680
6.0,54763,2020-09-30 12:03:45:730
6.0,54814,2020-09-30 12:03:45:781
6.0,54863,2020-09-30 12:03:45:830
6.0,54913,2020-09-30 12:03:45:880
6.0,54963,2020-09-30 12:03:45:930
4.0,55014,2020-09-30 12:03:45:981
0.0,55064,2020-09-30 12:03:46:031
0.0,55113,2020-09-30 12:03:46:080
3.0,55163,2020-09-30 12:03:46:130
3.0,55213,2020-09-30 12:03:46:180
6.0,55264,2020-09-30 12:03:46:231
6.0,55314,2020-09-30 12:03:46:281
6.0,55364,2020-09-30 12:03:46:331
6.0,55414,2020-09-30 12:03:46:381
6.0,55464,2020-09-30 12:03:46:431
4.0,55514,2020-09-30 12:03:46:481
0.0,55565,2020-09-30 12:03:46:532
0.0,55615,2020-09-30 12:03:46:582
0.0,55664,2020-09-30 12:03:46:631
4.0,55714,2020-09-30 12:03:46:681
6.0,55763,2020-09-30 12:03:46:730
6.0,55814,2020-09-30 12:03:46:781
6.0,55864,2020-09-30 12:03:46:831
6.0,55913,2020-09-30 12:03:46:880
6.0,55963,2020-09-30 12:03:46:930
0.0,56013,2020-09-30 12:03:46:980
0.0,56064,2020-09-30 12:03:47:031
0.0,56114,2020-09-30 12:03:47:081
4.0,56163,2020-09-30 12:03:47:130
6.0,56213,2020-09-30 12:03:47:180
6.0,56263,2020-09-30 12:03:47:230
6.0,56314,2020-09-30 12:03:47:281
6.0,56363,2020-09-30 12:03:47:330
6.0,56413,2020-09-30 12:03:47:380
6.0,56464,2020-09-30 12:03:47:431
0.0,56513,2020-09-30 12:03:47:480
0.0,56563,2020-09-30 12:03:47:530
0.0,56614,2020-09-30 12:03:47:581
3.0,56664,2020-09-30 12:03:47:631
6.0,56713,2020-09-30 12:03:47:680
6.0,56763,2020-09-30 12:03:47:730
6.0,56813,2020-09-30 12:03:47:780
6.0,56863,2020-09-30 12:03:47:830
6.0,56913,2020-09-30 12:03:47:880
6.0,56964,2020-09-30 12:03:47:931
3.0,57014,2020-09-30 12:03:47:981
0.0,57064,2020-09-30 12:03:48:031
0.0,57114,2020-09-30 12:03:48:081
4.0,57167,2020-09-30 12:03:48:134
4.0,57214,2020-09-30 12:03:48:181
6.0,57266,2020-09-30 12:03:48:233
6.0,57314,2020-09-30 12:03:48:281
6.0,57364,2020-09-30 12:03:48:331
6.0,57413,2020-09-30 12:03:48:380
6.0,57463,2020-09-30 12:03:48:430
3.0,57514,2020-09-30 12:03:48:481
3.0,57563,2020-09-30 12:03:48:530
0.0,57613,2020-09-30 12:03:48:580
4.0,57664,2020-09-30 12:03:48:631
6.0,57714,2020-09-30 12:03:48:681
6.0,57763,2020-09-30 12:03:48:730
6.0,57813,2020-09-30 12:03:48:780
6.0,57863,2020-09-30 12:03:48:830
6.0,57913,2020-09-30 12:03:48:880
6.0,57964,2020-09-30 12:03:48:931
0.0,58014,2020-09-30 12:03:48:981
0.0,58064,2020-09-30 12:03:49:031
0.0,58114,2020-09-30 12:03:49:081
0.0,58163,2020-09-30 12:03:49:130
6.0,58214,2020-09-30 12:03:49:181
6.0,58264,2020-09-30 12:03:49:231
6.0,58313,2020-09-30 12:03:49:280
6.0,58364,2020-09-30 12:03:49:331
6.0,58414,2020-09-30 12:03:49:381
6.0,58463,2020-09-30 12:03:49:430
6.0,58513,2020-09-30 12:03:49:480
0.0,58563,2020-09-30 12:03:49:530
0.0,58614,2020-09-30 12:03:49:581
0.0,58664,2020-09-30 12:03:49:631
6.0,58714,2020-09-30 12:03:49:681
6.0,58764,2020-09-30 12:03:49:731
6.0,58814,2020-09-30 12:03:49:781
6.0,58863,2020-09-30 12:03:49:830
6.0,58913,2020-09-30 12:03:49:880
6.0,58964,2020-09-30 12:03:49:931
0.0,59013,2020-09-30 12:03:49:980
0.0,59063,2020-09-30 12:03:50:030
0.0,59114,2020-09-30 12:03:50:081
0.0,59164,2020-09-30 12:03:50:131
6.0,59214,2020-09-30 12:03:50:181
6.0,59265,2020-09-30 12:03:50:232
6.0,59314,2020-09-30 12:03:50:281
6.0,59364,2020-09-30 12:03:50:331
6.0,59414,2020-09-30 12:03:50:381
4.0,59464,2020-09-30 12:03:50:431
4.0,59513,2020-09-30 12:03:50:480
0.0,59564,2020-09-30 12:03:50:531
0.0,59613,2020-09-30 12:03:50:580
4.0,59663,2020-09-30 12:03:50:630
4.0,59714,2020-09-30 12:03:50:681
6.0,59764,2020-09-30 12:03:50:731
6.0,59813,2020-09-30 12:03:50:780
6.0,59864,2020-09-30 12:03:50:831
6.0,59914,2020-09-30 12:03:50:881
6.0,59964,2020-09-30 12:03:50:931
0.0,60013,2020-09-30 12:03:50:980
0.0,60063,2020-09-30 12:03:51:030
0.0,60114,2020-09-30 12:03:51:081
0.0,60165,2020-09-30 12:03:51:132
6.0,60213,2020-09-30 12:03:51:180
6.0,60264,2020-09-30 12:03:51:231
6.0,60314,2020-09-30 12:03:51:281
6.0,60364,2020-09-30 12:03:51:331
6.0,60414,2020-09-30 12:03:51:381
6.0,60464,2020-09-30 12:03:51:431
0.0,60514,2020-09-30 12:03:51:481
0.0,60563,2020-09-30 12:03:51:530
0.0,60613,2020-09-30 12:03:51:580
4.0,60664,2020-09-30 12:03:51:631
6.0,60714,2020-09-30 12:03:51:681
6.0,60764,2020-09-30 12:03:51:731
6.0,60816,2020-09-30 12:03:51:783
6.0,60863,2020-09-30 12:03:51:830
6.0,60916,2020-09-30 12:03:51:883
6.0,60964,2020-09-30 12:03:51:931
0.0,61014,2020-09-30 12:03:51:981
0.0,61064,2020-09-30 12:03:52:031
0.0,61113,2020-09-30 12:03:52:080
3.0,61164,2020-09-30 12:03:52:131
6.0,61214,2020-09-30 12:03:52:181
6.0,61264,2020-09-30 12:03:52:231
6.0,61318,2020-09-30 12:03:52:285
6.0,61363,2020-09-30 12:03:52:330
6.0,61414,2020-09-30 12:03:52:381
6.0,61463,2020-09-30 12:03:52:430
6.0,61514,2020-09-30 12:03:52:481
0.0,61564,2020-09-30 12:03:52:531
0.0,61614,2020-09-30 12:03:52:581
4.0,61663,2020-09-30 12:03:52:630
4.0,61714,2020-09-30 12:03:52:681
6.0,61764,2020-09-30 12:03:52:731
6.0,61814,2020-09-30 12:03:52:781
6.0,61863,2020-09-30 12:03:52:830
6.0,61914,2020-09-30 12:03:52:881
6.0,61964,2020-09-30 12:03:52:931
0.0,62014,2020-09-30 12:03:52:981
0.0,62063,2020-09-30 12:03:53:030
0.0,62113,2020-09-30 12:03:53:080
0.0,62164,2020-09-30 12:03:53:131
6.0,62214,2020-09-30 12:03:53:181
6.0,62264,2020-09-30 12:03:53:231
6.0,62316,2020-09-30 12:03:53:283
6.0,62364,2020-09-30 12:03:53:331
6.0,62416,2020-09-30 12:03:53:383
3.0,62464,2020-09-30 12:03:53:431
3.0,62516,2020-09-30 12:03:53:483
0.0,62564,2020-09-30 12:03:53:531
0.0,62614,2020-09-30 12:03:53:581
3.0,62664,2020-09-30 12:03:53:631
3.0,62714,2020-09-30 12:03:53:681
6.0,62764,2020-09-30 12:03:53:731
6.0,62814,2020-09-30 12:03:53:781
6.0,62864,2020-09-30 12:03:53:831
6.0,62914,2020-09-30 12:03:53:881
6.0,62963,2020-09-30 12:03:53:930
