LIGHT (lux),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0,796478,2021-01-07 17:07:20:734
15.0,796528,2021-01-07 17:07:20:784
15.0,796578,2021-01-07 17:07:20:834
15.0,796627,2021-01-07 17:07:20:883
15.0,796678,2021-01-07 17:07:20:934
15.0,796728,2021-01-07 17:07:20:984
15.0,796778,2021-01-07 17:07:21:034
3.0,796828,2021-01-07 17:07:21:084
0.0,796877,2021-01-07 17:07:21:133
0.0,796929,2021-01-07 17:07:21:185
0.0,796978,2021-01-07 17:07:21:234
15.0,797028,2021-01-07 17:07:21:284
15.0,797077,2021-01-07 17:07:21:333
15.0,797128,2021-01-07 17:07:21:384
15.0,797178,2021-01-07 17:07:21:434
15.0,797228,2021-01-07 17:07:21:484
15.0,797278,2021-01-07 17:07:21:534
15.0,797328,2021-01-07 17:07:21:584
0.0,797378,2021-01-07 17:07:21:634
0.0,797427,2021-01-07 17:07:21:683
15.0,797478,2021-01-07 17:07:21:734
15.0,797529,2021-01-07 17:07:21:785
15.0,797577,2021-01-07 17:07:21:833
15.0,797629,2021-01-07 17:07:21:885
15.0,797678,2021-01-07 17:07:21:934
15.0,797728,2021-01-07 17:07:21:984
7.0,797780,2021-01-07 17:07:22:036
0.0,797828,2021-01-07 17:07:22:084
0.0,797878,2021-01-07 17:07:22:134
0.0,797928,2021-01-07 17:07:22:184
10.0,797978,2021-01-07 17:07:22:234
15.0,798027,2021-01-07 17:07:22:283
15.0,798078,2021-01-07 17:07:22:334
15.0,798128,2021-01-07 17:07:22:384
15.0,798178,2021-01-07 17:07:22:434
15.0,798228,2021-01-07 17:07:22:484
15.0,798278,2021-01-07 17:07:22:534
6.0,798328,2021-01-07 17:07:22:584
0.0,798377,2021-01-07 17:07:22:633
0.0,798427,2021-01-07 17:07:22:683
4.0,798478,2021-01-07 17:07:22:734
15.0,798527,2021-01-07 17:07:22:783
15.0,798578,2021-01-07 17:07:22:834
15.0,798628,2021-01-07 17:07:22:884
15.0,798678,2021-01-07 17:07:22:934
15.0,798728,2021-01-07 17:07:22:984
15.0,798779,2021-01-07 17:07:23:035
0.0,798828,2021-01-07 17:07:23:084
0.0,798878,2021-01-07 17:07:23:134
0.0,798928,2021-01-07 17:07:23:184
12.0,798978,2021-01-07 17:07:23:234
12.0,799028,2021-01-07 17:07:23:284
15.0,799078,2021-01-07 17:07:23:334
15.0,799128,2021-01-07 17:07:23:384
15.0,799177,2021-01-07 17:07:23:433
15.0,799228,2021-01-07 17:07:23:484
15.0,799278,2021-01-07 17:07:23:534
3.0,799328,2021-01-07 17:07:23:584
0.0,799378,2021-01-07 17:07:23:634
0.0,799428,2021-01-07 17:07:23:684
7.0,799478,2021-01-07 17:07:23:734
15.0,799527,2021-01-07 17:07:23:783
15.0,799578,2021-01-07 17:07:23:834
15.0,799628,2021-01-07 17:07:23:884
15.0,799678,2021-01-07 17:07:23:934
15.0,799728,2021-01-07 17:07:23:984
15.0,799778,2021-01-07 17:07:24:034
9.0,799827,2021-01-07 17:07:24:083
0.0,799878,2021-01-07 17:07:24:134
0.0,799928,2021-01-07 17:07:24:184
0.0,799978,2021-01-07 17:07:24:234
15.0,800029,2021-01-07 17:07:24:285
15.0,800078,2021-01-07 17:07:24:334
15.0,800128,2021-01-07 17:07:24:384
15.0,800178,2021-01-07 17:07:24:434
15.0,800227,2021-01-07 17:07:24:483
14.0,800278,2021-01-07 17:07:24:534
14.0,800328,2021-01-07 17:07:24:584
0.0,800378,2021-01-07 17:07:24:634
0.0,800428,2021-01-07 17:07:24:684
15.0,800478,2021-01-07 17:07:24:734
15.0,800528,2021-01-07 17:07:24:784
15.0,800578,2021-01-07 17:07:24:834
15.0,800630,2021-01-07 17:07:24:886
15.0,800678,2021-01-07 17:07:24:934
15.0,800728,2021-01-07 17:07:24:984
15.0,800779,2021-01-07 17:07:25:035
6.0,800828,2021-01-07 17:07:25:084
0.0,800878,2021-01-07 17:07:25:134
0.0,800927,2021-01-07 17:07:25:183
4.0,800977,2021-01-07 17:07:25:233
15.0,801028,2021-01-07 17:07:25:284
15.0,801077,2021-01-07 17:07:25:333
15.0,801128,2021-01-07 17:07:25:384
15.0,801178,2021-01-07 17:07:25:434
15.0,801227,2021-01-07 17:07:25:483
6.0,801278,2021-01-07 17:07:25:534
6.0,801328,2021-01-07 17:07:25:584
0.0,801379,2021-01-07 17:07:25:635
0.0,801428,2021-01-07 17:07:25:684
12.0,801478,2021-01-07 17:07:25:734
12.0,801528,2021-01-07 17:07:25:784
15.0,801578,2021-01-07 17:07:25:834
15.0,801628,2021-01-07 17:07:25:884
15.0,801678,2021-01-07 17:07:25:934
15.0,801727,2021-01-07 17:07:25:983
15.0,801777,2021-01-07 17:07:26:033
4.0,801827,2021-01-07 17:07:26:083
0.0,801877,2021-01-07 17:07:26:133
0.0,801928,2021-01-07 17:07:26:184
6.0,801977,2021-01-07 17:07:26:233
15.0,802027,2021-01-07 17:07:26:283
15.0,802078,2021-01-07 17:07:26:334
15.0,802128,2021-01-07 17:07:26:384
15.0,802178,2021-01-07 17:07:26:434
15.0,802228,2021-01-07 17:07:26:484
9.0,802278,2021-01-07 17:07:26:534
0.0,802328,2021-01-07 17:07:26:584
0.0,802378,2021-01-07 17:07:26:634
0.0,802428,2021-01-07 17:07:26:684
14.0,802478,2021-01-07 17:07:26:734
15.0,802529,2021-01-07 17:07:26:785
15.0,802578,2021-01-07 17:07:26:834
15.0,802627,2021-01-07 17:07:26:883
15.0,802678,2021-01-07 17:07:26:934
15.0,802727,2021-01-07 17:07:26:983
15.0,802778,2021-01-07 17:07:27:034
3.0,802827,2021-01-07 17:07:27:083
0.0,802878,2021-01-07 17:07:27:134
0.0,802927,2021-01-07 17:07:27:183
0.0,802977,2021-01-07 17:07:27:233
15.0,803028,2021-01-07 17:07:27:284
15.0,803078,2021-01-07 17:07:27:334
15.0,803128,2021-01-07 17:07:27:384
15.0,803178,2021-01-07 17:07:27:434
15.0,803228,2021-01-07 17:07:27:484
15.0,803278,2021-01-07 17:07:27:534
0.0,803328,2021-01-07 17:07:27:584
0.0,803378,2021-01-07 17:07:27:634
0.0,803428,2021-01-07 17:07:27:684
14.0,803478,2021-01-07 17:07:27:734
14.0,803527,2021-01-07 17:07:27:783
15.0,803578,2021-01-07 17:07:27:834
15.0,803628,2021-01-07 17:07:27:884
15.0,803678,2021-01-07 17:07:27:934
15.0,803728,2021-01-07 17:07:27:984
15.0,803778,2021-01-07 17:07:28:034
0.0,803828,2021-01-07 17:07:28:084
0.0,803878,2021-01-07 17:07:28:134
0.0,803928,2021-01-07 17:07:28:184
10.0,803978,2021-01-07 17:07:28:234
10.0,804027,2021-01-07 17:07:28:283
15.0,804079,2021-01-07 17:07:28:335
15.0,804128,2021-01-07 17:07:28:384
15.0,804178,2021-01-07 17:07:28:434
15.0,804227,2021-01-07 17:07:28:483
15.0,804277,2021-01-07 17:07:28:533
4.0,804328,2021-01-07 17:07:28:584
0.0,804378,2021-01-07 17:07:28:634
0.0,804428,2021-01-07 17:07:28:684
6.0,804478,2021-01-07 17:07:28:734
15.0,804528,2021-01-07 17:07:28:784
15.0,804577,2021-01-07 17:07:28:833
15.0,804628,2021-01-07 17:07:28:884
15.0,804677,2021-01-07 17:07:28:933
15.0,804727,2021-01-07 17:07:28:983
15.0,804781,2021-01-07 17:07:29:037
4.0,804827,2021-01-07 17:07:29:083
0.0,804877,2021-01-07 17:07:29:133
6.0,804928,2021-01-07 17:07:29:184
6.0,804977,2021-01-07 17:07:29:233
15.0,805029,2021-01-07 17:07:29:285
15.0,805078,2021-01-07 17:07:29:334
15.0,805127,2021-01-07 17:07:29:383
15.0,805178,2021-01-07 17:07:29:434
15.0,805229,2021-01-07 17:07:29:485
15.0,805278,2021-01-07 17:07:29:534
0.0,805328,2021-01-07 17:07:29:584
0.0,805378,2021-01-07 17:07:29:634
0.0,805428,2021-01-07 17:07:29:684
7.0,805478,2021-01-07 17:07:29:734
15.0,805528,2021-01-07 17:07:29:784
15.0,805578,2021-01-07 17:07:29:834
15.0,805628,2021-01-07 17:07:29:884
15.0,805678,2021-01-07 17:07:29:934
15.0,805728,2021-01-07 17:07:29:984
15.0,805778,2021-01-07 17:07:30:034
7.0,805828,2021-01-07 17:07:30:084
0.0,805878,2021-01-07 17:07:30:134
0.0,805928,2021-01-07 17:07:30:184
14.0,805978,2021-01-07 17:07:30:234
15.0,806028,2021-01-07 17:07:30:284
15.0,806077,2021-01-07 17:07:30:333
15.0,806128,2021-01-07 17:07:30:384
15.0,806178,2021-01-07 17:07:30:434
15.0,806228,2021-01-07 17:07:30:484
15.0,806278,2021-01-07 17:07:30:534
12.0,806328,2021-01-07 17:07:30:584
0.0,806377,2021-01-07 17:07:30:633
0.0,806427,2021-01-07 17:07:30:683
15.0,806477,2021-01-07 17:07:30:733
15.0,806528,2021-01-07 17:07:30:784
15.0,806578,2021-01-07 17:07:30:834
15.0,806628,2021-01-07 17:07:30:884
15.0,806677,2021-01-07 17:07:30:933
15.0,806728,2021-01-07 17:07:30:984
15.0,806783,2021-01-07 17:07:31:039
0.0,806828,2021-01-07 17:07:31:084
0.0,806878,2021-01-07 17:07:31:134
0.0,806928,2021-01-07 17:07:31:184
15.0,806978,2021-01-07 17:07:31:234
15.0,807028,2021-01-07 17:07:31:284
15.0,807078,2021-01-07 17:07:31:334
15.0,807128,2021-01-07 17:07:31:384
15.0,807178,2021-01-07 17:07:31:434
15.0,807229,2021-01-07 17:07:31:485
15.0,807279,2021-01-07 17:07:31:535
0.0,807328,2021-01-07 17:07:31:584
0.0,807378,2021-01-07 17:07:31:634
0.0,807428,2021-01-07 17:07:31:684
14.0,807479,2021-01-07 17:07:31:735
14.0,807528,2021-01-07 17:07:31:784
15.0,807578,2021-01-07 17:07:31:834
15.0,807628,2021-01-07 17:07:31:884
15.0,807678,2021-01-07 17:07:31:934
15.0,807727,2021-01-07 17:07:31:983
15.0,807779,2021-01-07 17:07:32:035
0.0,807828,2021-01-07 17:07:32:084
0.0,807877,2021-01-07 17:07:32:133
0.0,807927,2021-01-07 17:07:32:183
14.0,807979,2021-01-07 17:07:32:235
15.0,808029,2021-01-07 17:07:32:285
15.0,808078,2021-01-07 17:07:32:334
15.0,808128,2021-01-07 17:07:32:384
15.0,808178,2021-01-07 17:07:32:434
15.0,808227,2021-01-07 17:07:32:483
15.0,808278,2021-01-07 17:07:32:534
3.0,808327,2021-01-07 17:07:32:583
0.0,808378,2021-01-07 17:07:32:634
0.0,808428,2021-01-07 17:07:32:684
15.0,808478,2021-01-07 17:07:32:734
15.0,808527,2021-01-07 17:07:32:783
15.0,808578,2021-01-07 17:07:32:834
15.0,808631,2021-01-07 17:07:32:887
15.0,808678,2021-01-07 17:07:32:934
15.0,808727,2021-01-07 17:07:32:983
15.0,808778,2021-01-07 17:07:33:034
0.0,808828,2021-01-07 17:07:33:084
0.0,808878,2021-01-07 17:07:33:134
0.0,808928,2021-01-07 17:07:33:184
0.0,808977,2021-01-07 17:07:33:233
15.0,809028,2021-01-07 17:07:33:284
15.0,809078,2021-01-07 17:07:33:334
15.0,809137,2021-01-07 17:07:33:393
15.0,809178,2021-01-07 17:07:33:434
15.0,809227,2021-01-07 17:07:33:483
12.0,809277,2021-01-07 17:07:33:533
0.0,809328,2021-01-07 17:07:33:584
0.0,809378,2021-01-07 17:07:33:634
0.0,809429,2021-01-07 17:07:33:685
4.0,809478,2021-01-07 17:07:33:734
4.0,809529,2021-01-07 17:07:33:785
15.0,809577,2021-01-07 17:07:33:833
15.0,809627,2021-01-07 17:07:33:883
15.0,809678,2021-01-07 17:07:33:934
15.0,809728,2021-01-07 17:07:33:984
15.0,809778,2021-01-07 17:07:34:034
0.0,809828,2021-01-07 17:07:34:084
0.0,809878,2021-01-07 17:07:34:134
0.0,809927,2021-01-07 17:07:34:183
6.0,809977,2021-01-07 17:07:34:233
15.0,810029,2021-01-07 17:07:34:285
15.0,810078,2021-01-07 17:07:34:334
15.0,810127,2021-01-07 17:07:34:383
15.0,810178,2021-01-07 17:07:34:434
15.0,810229,2021-01-07 17:07:34:485
15.0,810280,2021-01-07 17:07:34:536
3.0,810328,2021-01-07 17:07:34:584
0.0,810378,2021-01-07 17:07:34:634
0.0,810428,2021-01-07 17:07:34:684
7.0,810478,2021-01-07 17:07:34:734
15.0,810527,2021-01-07 17:07:34:783
15.0,810578,2021-01-07 17:07:34:834
15.0,810628,2021-01-07 17:07:34:884
15.0,810678,2021-01-07 17:07:34:934
15.0,810728,2021-01-07 17:07:34:984
9.0,810778,2021-01-07 17:07:35:034
9.0,810827,2021-01-07 17:07:35:083
0.0,810878,2021-01-07 17:07:35:134
0.0,810929,2021-01-07 17:07:35:185
14.0,810978,2021-01-07 17:07:35:234
15.0,811028,2021-01-07 17:07:35:284
15.0,811078,2021-01-07 17:07:35:334
15.0,811128,2021-01-07 17:07:35:384
15.0,811178,2021-01-07 17:07:35:434
15.0,811228,2021-01-07 17:07:35:484
15.0,811277,2021-01-07 17:07:35:533
0.0,811327,2021-01-07 17:07:35:583
0.0,811378,2021-01-07 17:07:35:634
0.0,811428,2021-01-07 17:07:35:684
0.0,811478,2021-01-07 17:07:35:734
15.0,811528,2021-01-07 17:07:35:784
15.0,811578,2021-01-07 17:07:35:834
15.0,811628,2021-01-07 17:07:35:884
15.0,811678,2021-01-07 17:07:35:934
15.0,811728,2021-01-07 17:07:35:984
15.0,811778,2021-01-07 17:07:36:034
6.0,811828,2021-01-07 17:07:36:084
0.0,811879,2021-01-07 17:07:36:135
0.0,811928,2021-01-07 17:07:36:184
0.0,811978,2021-01-07 17:07:36:234
10.0,812032,2021-01-07 17:07:36:288
15.0,812077,2021-01-07 17:07:36:333
15.0,812128,2021-01-07 17:07:36:384
15.0,812178,2021-01-07 17:07:36:434
15.0,812227,2021-01-07 17:07:36:483
15.0,812278,2021-01-07 17:07:36:534
0.0,812328,2021-01-07 17:07:36:584
0.0,812378,2021-01-07 17:07:36:634
0.0,812428,2021-01-07 17:07:36:684
0.0,812478,2021-01-07 17:07:36:734
15.0,812528,2021-01-07 17:07:36:784
15.0,812578,2021-01-07 17:07:36:834
15.0,812628,2021-01-07 17:07:36:884
15.0,812678,2021-01-07 17:07:36:934
15.0,812727,2021-01-07 17:07:36:983
15.0,812778,2021-01-07 17:07:37:034
15.0,812829,2021-01-07 17:07:37:085
0.0,812878,2021-01-07 17:07:37:134
0.0,812929,2021-01-07 17:07:37:185
0.0,812978,2021-01-07 17:07:37:234
15.0,813028,2021-01-07 17:07:37:284
15.0,813078,2021-01-07 17:07:37:334
15.0,813128,2021-01-07 17:07:37:384
15.0,813178,2021-01-07 17:07:37:434
15.0,813228,2021-01-07 17:07:37:484
15.0,813278,2021-01-07 17:07:37:534
3.0,813327,2021-01-07 17:07:37:583
3.0,813379,2021-01-07 17:07:37:635
0.0,813428,2021-01-07 17:07:37:684
14.0,813478,2021-01-07 17:07:37:734
15.0,813530,2021-01-07 17:07:37:786
15.0,813578,2021-01-07 17:07:37:834
15.0,813628,2021-01-07 17:07:37:884
15.0,813678,2021-01-07 17:07:37:934
15.0,813728,2021-01-07 17:07:37:984
15.0,813778,2021-01-07 17:07:38:034
3.0,813827,2021-01-07 17:07:38:083
0.0,813877,2021-01-07 17:07:38:133
0.0,813928,2021-01-07 17:07:38:184
0.0,813978,2021-01-07 17:07:38:234
15.0,814029,2021-01-07 17:07:38:285
15.0,814078,2021-01-07 17:07:38:334
15.0,814128,2021-01-07 17:07:38:384
15.0,814178,2021-01-07 17:07:38:434
15.0,814227,2021-01-07 17:07:38:483
15.0,814277,2021-01-07 17:07:38:533
7.0,814328,2021-01-07 17:07:38:584
0.0,814378,2021-01-07 17:07:38:634
0.0,814427,2021-01-07 17:07:38:683
14.0,814477,2021-01-07 17:07:38:733
15.0,814531,2021-01-07 17:07:38:787
15.0,814578,2021-01-07 17:07:38:834
15.0,814628,2021-01-07 17:07:38:884
15.0,814678,2021-01-07 17:07:38:934
15.0,814728,2021-01-07 17:07:38:984
15.0,814780,2021-01-07 17:07:39:036
0.0,814828,2021-01-07 17:07:39:084
0.0,814877,2021-01-07 17:07:39:133
4.0,814928,2021-01-07 17:07:39:184
4.0,814977,2021-01-07 17:07:39:233
15.0,815028,2021-01-07 17:07:39:284
15.0,815078,2021-01-07 17:07:39:334
15.0,815128,2021-01-07 17:07:39:384
15.0,815178,2021-01-07 17:07:39:434
15.0,815228,2021-01-07 17:07:39:484
15.0,815278,2021-01-07 17:07:39:534
0.0,815328,2021-01-07 17:07:39:584
0.0,815378,2021-01-07 17:07:39:634
0.0,815428,2021-01-07 17:07:39:684
6.0,815478,2021-01-07 17:07:39:734
6.0,815527,2021-01-07 17:07:39:783
15.0,815578,2021-01-07 17:07:39:834
15.0,815628,2021-01-07 17:07:39:884
15.0,815677,2021-01-07 17:07:39:933
15.0,815727,2021-01-07 17:07:39:983
10.0,815777,2021-01-07 17:07:40:033
10.0,815828,2021-01-07 17:07:40:084
0.0,815878,2021-01-07 17:07:40:134
0.0,815928,2021-01-07 17:07:40:184
14.0,815978,2021-01-07 17:07:40:234
14.0,816028,2021-01-07 17:07:40:284
15.0,816078,2021-01-07 17:07:40:334
15.0,816128,2021-01-07 17:07:40:384
15.0,816178,2021-01-07 17:07:40:434
15.0,816229,2021-01-07 17:07:40:485
15.0,816278,2021-01-07 17:07:40:534
3.0,816328,2021-01-07 17:07:40:584
0.0,816378,2021-01-07 17:07:40:634
0.0,816429,2021-01-07 17:07:40:685
7.0,816478,2021-01-07 17:07:40:734
15.0,816528,2021-01-07 17:07:40:784
15.0,816578,2021-01-07 17:07:40:834
15.0,816627,2021-01-07 17:07:40:883
15.0,816678,2021-01-07 17:07:40:934
15.0,816728,2021-01-07 17:07:40:984
15.0,816777,2021-01-07 17:07:41:033
3.0,816828,2021-01-07 17:07:41:084
0.0,816877,2021-01-07 17:07:41:133
0.0,816928,2021-01-07 17:07:41:184
3.0,816977,2021-01-07 17:07:41:233
15.0,817028,2021-01-07 17:07:41:284
15.0,817077,2021-01-07 17:07:41:333
15.0,817128,2021-01-07 17:07:41:384
15.0,817178,2021-01-07 17:07:41:434
15.0,817228,2021-01-07 17:07:41:484
15.0,817278,2021-01-07 17:07:41:534
14.0,817328,2021-01-07 17:07:41:584
0.0,817378,2021-01-07 17:07:41:634
0.0,817428,2021-01-07 17:07:41:684
0.0,817478,2021-01-07 17:07:41:734
15.0,817528,2021-01-07 17:07:41:784
15.0,817577,2021-01-07 17:07:41:833
15.0,817627,2021-01-07 17:07:41:883
15.0,817678,2021-01-07 17:07:41:934
15.0,817727,2021-01-07 17:07:41:983
15.0,817778,2021-01-07 17:07:42:034
0.0,817827,2021-01-07 17:07:42:083
0.0,817878,2021-01-07 17:07:42:134
0.0,817927,2021-01-07 17:07:42:183
10.0,817978,2021-01-07 17:07:42:234
15.0,818028,2021-01-07 17:07:42:284
15.0,818078,2021-01-07 17:07:42:334
15.0,818127,2021-01-07 17:07:42:383
15.0,818177,2021-01-07 17:07:42:433
15.0,818228,2021-01-07 17:07:42:484
15.0,818278,2021-01-07 17:07:42:534
10.0,818328,2021-01-07 17:07:42:584
0.0,818378,2021-01-07 17:07:42:634
6.0,818428,2021-01-07 17:07:42:684
6.0,818478,2021-01-07 17:07:42:734
15.0,818528,2021-01-07 17:07:42:784
15.0,818577,2021-01-07 17:07:42:833
15.0,818628,2021-01-07 17:07:42:884
15.0,818678,2021-01-07 17:07:42:934
15.0,818728,2021-01-07 17:07:42:984
15.0,818778,2021-01-07 17:07:43:034
3.0,818829,2021-01-07 17:07:43:085
3.0,818878,2021-01-07 17:07:43:134
0.0,818928,2021-01-07 17:07:43:184
3.0,818978,2021-01-07 17:07:43:234
15.0,819028,2021-01-07 17:07:43:284
15.0,819078,2021-01-07 17:07:43:334
15.0,819128,2021-01-07 17:07:43:384
15.0,819178,2021-01-07 17:07:43:434
15.0,819227,2021-01-07 17:07:43:483
15.0,819278,2021-01-07 17:07:43:534
7.0,819328,2021-01-07 17:07:43:584
0.0,819378,2021-01-07 17:07:43:634
0.0,819428,2021-01-07 17:07:43:684
14.0,819478,2021-01-07 17:07:43:734
14.0,819528,2021-01-07 17:07:43:784
15.0,819578,2021-01-07 17:07:43:834
15.0,819628,2021-01-07 17:07:43:884
15.0,819678,2021-01-07 17:07:43:934
15.0,819728,2021-01-07 17:07:43:984
15.0,819778,2021-01-07 17:07:44:034
0.0,819828,2021-01-07 17:07:44:084
0.0,819878,2021-01-07 17:07:44:134
0.0,819928,2021-01-07 17:07:44:184
10.0,819978,2021-01-07 17:07:44:234
15.0,820029,2021-01-07 17:07:44:285
15.0,820078,2021-01-07 17:07:44:334
15.0,820128,2021-01-07 17:07:44:384
15.0,820178,2021-01-07 17:07:44:434
15.0,820227,2021-01-07 17:07:44:483
6.0,820278,2021-01-07 17:07:44:534
6.0,820327,2021-01-07 17:07:44:583
0.0,820378,2021-01-07 17:07:44:634
0.0,820427,2021-01-07 17:07:44:683
0.0,820477,2021-01-07 17:07:44:733
12.0,820528,2021-01-07 17:07:44:784
15.0,820578,2021-01-07 17:07:44:834
15.0,820628,2021-01-07 17:07:44:884
15.0,820678,2021-01-07 17:07:44:934
15.0,820727,2021-01-07 17:07:44:983
10.0,820778,2021-01-07 17:07:45:034
0.0,820828,2021-01-07 17:07:45:084
0.0,820878,2021-01-07 17:07:45:134
0.0,820928,2021-01-07 17:07:45:184
12.0,820978,2021-01-07 17:07:45:234
15.0,821027,2021-01-07 17:07:45:283
15.0,821078,2021-01-07 17:07:45:334
15.0,821128,2021-01-07 17:07:45:384
15.0,821178,2021-01-07 17:07:45:434
15.0,821228,2021-01-07 17:07:45:484
15.0,821277,2021-01-07 17:07:45:533
4.0,821327,2021-01-07 17:07:45:583
0.0,821378,2021-01-07 17:07:45:634
0.0,821427,2021-01-07 17:07:45:683
15.0,821477,2021-01-07 17:07:45:733
15.0,821528,2021-01-07 17:07:45:784
15.0,821578,2021-01-07 17:07:45:834
15.0,821628,2021-01-07 17:07:45:884
15.0,821678,2021-01-07 17:07:45:934
15.0,821728,2021-01-07 17:07:45:984
15.0,821778,2021-01-07 17:07:46:034
0.0,821829,2021-01-07 17:07:46:085
0.0,821878,2021-01-07 17:07:46:134
0.0,821927,2021-01-07 17:07:46:183
14.0,821977,2021-01-07 17:07:46:233
15.0,822027,2021-01-07 17:07:46:283
15.0,822077,2021-01-07 17:07:46:333
15.0,822127,2021-01-07 17:07:46:383
15.0,822178,2021-01-07 17:07:46:434
15.0,822228,2021-01-07 17:07:46:484
15.0,822278,2021-01-07 17:07:46:534
0.0,822328,2021-01-07 17:07:46:584
0.0,822378,2021-01-07 17:07:46:634
0.0,822427,2021-01-07 17:07:46:683
4.0,822477,2021-01-07 17:07:46:733
14.0,822529,2021-01-07 17:07:46:785
15.0,822578,2021-01-07 17:07:46:834
15.0,822628,2021-01-07 17:07:46:884
15.0,822678,2021-01-07 17:07:46:934
15.0,822728,2021-01-07 17:07:46:984
6.0,822778,2021-01-07 17:07:47:034
6.0,822828,2021-01-07 17:07:47:084
0.0,822878,2021-01-07 17:07:47:134
0.0,822928,2021-01-07 17:07:47:184
14.0,822977,2021-01-07 17:07:47:233
14.0,823027,2021-01-07 17:07:47:283
15.0,823077,2021-01-07 17:07:47:333
15.0,823128,2021-01-07 17:07:47:384
15.0,823177,2021-01-07 17:07:47:433
15.0,823227,2021-01-07 17:07:47:483
6.0,823278,2021-01-07 17:07:47:534
0.0,823328,2021-01-07 17:07:47:584
0.0,823378,2021-01-07 17:07:47:634
0.0,823428,2021-01-07 17:07:47:684
15.0,823477,2021-01-07 17:07:47:733
15.0,823527,2021-01-07 17:07:47:783
15.0,823577,2021-01-07 17:07:47:833
15.0,823628,2021-01-07 17:07:47:884
15.0,823678,2021-01-07 17:07:47:934
15.0,823728,2021-01-07 17:07:47:984
15.0,823778,2021-01-07 17:07:48:034
0.0,823828,2021-01-07 17:07:48:084
0.0,823877,2021-01-07 17:07:48:133
0.0,823927,2021-01-07 17:07:48:183
12.0,823977,2021-01-07 17:07:48:233
15.0,824028,2021-01-07 17:07:48:284
15.0,824078,2021-01-07 17:07:48:334
15.0,824128,2021-01-07 17:07:48:384
15.0,824178,2021-01-07 17:07:48:434
15.0,824228,2021-01-07 17:07:48:484
9.0,824278,2021-01-07 17:07:48:534
0.0,824328,2021-01-07 17:07:48:584
0.0,824378,2021-01-07 17:07:48:634
0.0,824428,2021-01-07 17:07:48:684
14.0,824478,2021-01-07 17:07:48:734
14.0,824530,2021-01-07 17:07:48:786
15.0,824578,2021-01-07 17:07:48:834
15.0,824628,2021-01-07 17:07:48:884
15.0,824678,2021-01-07 17:07:48:934
15.0,824728,2021-01-07 17:07:48:984
14.0,824778,2021-01-07 17:07:49:034
3.0,824828,2021-01-07 17:07:49:084
0.0,824877,2021-01-07 17:07:49:133
0.0,824928,2021-01-07 17:07:49:184
14.0,824979,2021-01-07 17:07:49:235
15.0,825028,2021-01-07 17:07:49:284
15.0,825078,2021-01-07 17:07:49:334
15.0,825128,2021-01-07 17:07:49:384
15.0,825178,2021-01-07 17:07:49:434
15.0,825228,2021-01-07 17:07:49:484
15.0,825278,2021-01-07 17:07:49:534
7.0,825328,2021-01-07 17:07:49:584
0.0,825377,2021-01-07 17:07:49:633
3.0,825428,2021-01-07 17:07:49:684
3.0,825478,2021-01-07 17:07:49:734
14.0,825528,2021-01-07 17:07:49:784
15.0,825577,2021-01-07 17:07:49:833
15.0,825629,2021-01-07 17:07:49:885
15.0,825678,2021-01-07 17:07:49:934
15.0,825728,2021-01-07 17:07:49:984
7.0,825777,2021-01-07 17:07:50:033
0.0,825827,2021-01-07 17:07:50:083
0.0,825878,2021-01-07 17:07:50:134
0.0,825928,2021-01-07 17:07:50:184
10.0,825977,2021-01-07 17:07:50:233
10.0,826030,2021-01-07 17:07:50:286
15.0,826078,2021-01-07 17:07:50:334
15.0,826127,2021-01-07 17:07:50:383
15.0,826177,2021-01-07 17:07:50:433
15.0,826228,2021-01-07 17:07:50:484
15.0,826278,2021-01-07 17:07:50:534
4.0,826328,2021-01-07 17:07:50:584
0.0,826379,2021-01-07 17:07:50:635
0.0,826428,2021-01-07 17:07:50:684
6.0,826478,2021-01-07 17:07:50:734
15.0,826527,2021-01-07 17:07:50:783
15.0,826578,2021-01-07 17:07:50:834
15.0,826630,2021-01-07 17:07:50:886
15.0,826678,2021-01-07 17:07:50:934
15.0,826728,2021-01-07 17:07:50:984
4.0,826778,2021-01-07 17:07:51:034
0.0,826828,2021-01-07 17:07:51:084
0.0,826878,2021-01-07 17:07:51:134
0.0,826928,2021-01-07 17:07:51:184
15.0,826978,2021-01-07 17:07:51:234
15.0,827027,2021-01-07 17:07:51:283
15.0,827077,2021-01-07 17:07:51:333
15.0,827129,2021-01-07 17:07:51:385
15.0,827178,2021-01-07 17:07:51:434
15.0,827228,2021-01-07 17:07:51:484
15.0,827278,2021-01-07 17:07:51:534
0.0,827329,2021-01-07 17:07:51:585
0.0,827378,2021-01-07 17:07:51:634
0.0,827428,2021-01-07 17:07:51:684
14.0,827478,2021-01-07 17:07:51:734
14.0,827528,2021-01-07 17:07:51:784
15.0,827577,2021-01-07 17:07:51:833
15.0,827628,2021-01-07 17:07:51:884
15.0,827679,2021-01-07 17:07:51:935
15.0,827728,2021-01-07 17:07:51:984
15.0,827778,2021-01-07 17:07:52:034
3.0,827828,2021-01-07 17:07:52:084
0.0,827877,2021-01-07 17:07:52:133
0.0,827927,2021-01-07 17:07:52:183
7.0,827978,2021-01-07 17:07:52:234
15.0,828028,2021-01-07 17:07:52:284
15.0,828078,2021-01-07 17:07:52:334
15.0,828129,2021-01-07 17:07:52:385
